seqname,paper,context,classification,samplingFrame,legacy_year_approx,collection_date,genbank_collection_date_parsed,genbank_collection_year,genbank_collection_date_precision,geo_loc_name,country,genbank_location,isolation_source,id_inferred_year,id_inferred_location,id_inferred_admin1,id_inferred_admin2,id_inferred_sampling_frame,id_rule_type,id_rule_evidence,best_collection_year,best_location
KJ013494,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_11564-S_ISR13,2013,Israel
KJ013493,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_11407-S_ISR13,2013,Israel
KJ013492,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_11331-S_ISR13,2013,Israel
KJ013491,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_11286-S_ISR13,2013,Israel
KJ013490,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_11282-S_ISR13,2013,Israel
KJ013489,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_11020-S_ISR13,2013,Israel
KJ013488,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_11016-S_ISR13,2013,Israel
KJ013487,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10996-S_ISR13,2013,Israel
KJ013486,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10960-S_ISR13,2013,Israel
KJ013485,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10959-S_ISR13,2013,Israel
KJ013484,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10866-S_ISR13,2013,Israel
KJ013483,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10804-S_ISR13,2013,Israel
KJ013482,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10802-S_ISR13,2013,Israel
KJ013481,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10788-S_ISR13,2013,Israel
KJ013480,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10730-S_ISR13,2013,Israel
KJ013479,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10728-S_ISR13,2013,Israel
KJ013478,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10721-S_ISR13,2013,Israel
KJ013477,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10718-S_ISR13,2013,Israel
KJ013476,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10712-S_ISR13,2013,Israel
KJ013475,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10709-S_ISR13,2013,Israel
KJ013474,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10632-S_ISR13,2013,Israel
KJ013473,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10618-S_ISR13,2013,Israel
KJ013472,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10598-S_ISR13,2013,Israel
KJ013471,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10301-S_ISR13,2013,Israel
KJ013470,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10300-S_ISR13,2013,Israel
KJ013469,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,healthy,2013-05-01,2013,,2013,year,Israel,,Israel,stool suspenion,2013,Israel,,,,pv_lab_country_year,PV1_10140-S_ISR13,2013,Israel
KJ013468,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,07-Aug-2013,2013-08-07,2013,day,Israel,,Israel,Ayalon Lod Trunk Line,2013,Israel,,,,pv_lab_country_year,PV1_8279-TT_ISR13,2013,Israel
KJ013467,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,05-Aug-2013,2013-08-05,2013,day,Israel,,Israel,Ar'ara Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8258-TT_ISR13,2013,Israel
KJ013466,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,22-Jul-2013,2013-07-22,2013,day,Israel,,Israel,Kiryat Gat Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8225-TT_ISR13,2013,Israel
KJ013465,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,15-Jul-2013,2013-07-15,2013,day,Israel,,Israel,Be'er Sheva Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8212-TT_ISR13,2013,Israel
KJ013464,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,15-Jul-2013,2013-07-15,2013,day,Israel,,Israel,Kiryat Gat Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8209-TT_ISR13,2013,Israel
KJ013463,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,11-Jul-2013,2013-07-11,2013,day,Israel,,Israel,Ayalon Ramle Trunk Line,2013,Israel,,,,pv_lab_country_year,PV1_8205-TT1_ISR13,2013,Israel
KJ013462,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,11-Jul-2013,2013-07-11,2013,day,Israel,,Israel,Ayalon Lod Trunk Line,2013,Israel,,,,pv_lab_country_year,PV1_8204-TT_ISR13,2013,Israel
KJ013461,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,09-Jul-2013,2013-07-09,2013,day,Israel,,Israel,Rahat Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8196-TT_ISR13,2013,Israel
KJ013460,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,03-Jul-2013,2013-07-03,2013,day,Israel,,Israel,Horashim Tretment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8193-TT_ISR13,2013,Israel
KJ013459,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,10-Jul-2013,2013-07-10,2013,day,Israel,,Israel,Horashim Tretment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8193-PL1_ISR13,2013,Israel
KJ013458,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,03-Jul-2013,2013-07-03,2013,day,Israel,,Israel,Kiryat Gat Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8191-PL2_ISR13,2013,Israel
KJ013457,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,02-Jul-2013,2013-07-02,2013,day,Israel,,Israel,Be'er Sheva Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8188-TT_ISR13,2013,Israel
KJ013456,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,02-Jul-2013,2013-07-02,2013,day,Israel,,Israel,Ayalon Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8186-PL1_ISR13,2013,Israel
KJ013455,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,01-Jul-2013,2013-07-01,2013,day,Israel,,Israel,Taiba Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8184-PL1_ISR13,2013,Israel
KJ013454,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,24-Jun-2013,2013-06-24,2013,day,Israel,,Israel,Be'er Sheva Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8164-PL1_ISR13,2013,Israel
KJ013453,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,24-Jun-2013,2013-06-24,2013,day,Israel,,Israel,Tnuvot Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8161-PL1_ISR13,2013,Israel
KJ013452,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,23-Jun-2013,2013-06-23,2013,day,Israel,,Israel,Ayalon Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8160-TT_ISR13,2013,Israel
KJ013451,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,23-Jun-2013,2013-06-23,2013,day,Israel,,Israel,Ayalon Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8160-PL1_ISR13,2013,Israel
KJ013450,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,18-Jun-2013,2013-06-18,2013,day,Israel,,Israel,Arad Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8159-PL1_ISR13,2013,Israel
KJ013449,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,17-Jun-2013,2013-06-17,2013,day,Israel,,Israel,Be'er Sheva Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8156-PL1_ISR13,2013,Israel
KJ013448,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,11-Jun-2013,2013-06-11,2013,day,Israel,,Israel,Rahat North Trunk Line,2013,Israel,,,,pv_lab_country_year,PV1_8154-PL4_ISR13,2013,Israel
KJ013447,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,11-Jun-2013,2013-06-11,2013,day,Israel,,Israel,Rahat South Trunk Line,2013,Israel,,,,pv_lab_country_year,PV1_8153-PL1_ISR13,2013,Israel
KJ013446,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,10-Jun-2013,2013-06-10,2013,day,Israel,,Israel,Kiryat Gat Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8150-TT_ISR13,2013,Israel
KJ013445,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,10-Jun-2013,2013-06-10,2013,day,Israel,,Israel,Be'er Sheva Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8149-TT_ISR13,2013,Israel
KJ013444,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,10-Jun-2013,2013-06-10,2013,day,Israel,,Israel,Be'er Sheva Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8149-PL1_ISR13,2013,Israel
KJ013443,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,05-Jun-2013,2013-06-05,2013,day,Israel,,Israel,Ar'ara Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8144-TT_ISR13,2013,Israel
KJ013442,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,05-Jun-2013,2013-06-05,2013,day,Israel,,Israel,Ar'ara Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8144-PL2_ISR13,2013,Israel
KJ013441,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,04-Jun-2013,2013-06-04,2013,day,Israel,,Israel,Ashdod Treatment Plant,2013,Israel,,,,pv_lab_country_year,PV1_8143-PL2_ISR13,2013,Israel
KJ013440,"Molecular Epidemiology of Silent Introduction and SustainedTransmission of Wild Poliovirus Type 1, Israel, 2013",Israel 2013,wild,environmental,2013-05-01,03-Jun-2013,2013-06-03,2013,day,Israel,,Israel,Kiryat Gat Treatment Plant,,,,,,,,2013,Israel
